MSC.A1ModJulian,D4.Hellas_Planitia_GS.X,D4.Hellas_Planitia_GS.Y,D4.Hellas_Planitia_GS.Z,D4.Valles_Marineris_GS.X,D4.Valles_Marineris_GS.Y,D4.Valles_Marineris_GS.Z,D4.Schiaparelli_Crater_GS.X,D4.Schiaparelli_Crater_GS.Y,D4.Schiaparelli_Crater_GS.Z,D4.Mawrth_Vallis_GS.X,D4.Mawrth_Vallis_GS.Y,D4.Mawrth_Vallis_GS.Z,D4.Arcadia_Planitia_GS.X,D4.Arcadia_Planitia_GS.Y,D4.Arcadia_Planitia_GS.Z
30988.82683,5719.517156,5573.060454,-2099.891323,5683.548094,-5454.439422,-5204.673628,5356.433144,937.7085833,-9368.226531,2297.941227,-2864.194154,-10583.32383,8026.702321,419.8067996,-2899.62464
30988.83101,5275.884502,6087.90533,-2610.753407,5127.125863,-5793.279296,-5750.967586,4706.536074,1182.252353,-9858.825543,1472.932869,-2933.10592,-10776.88939,7942.587057,279.5368237,-2065.296045
30988.8352,4760.604415,6544.844939,-3113.447203,4520.3315,-6054.916371,-6289.813638,4005.87373,1436.696349,-10272.75665,629.0404251,-2947.916956,-10897.86295,7771.345669,112.6328064,-1246.865925
30988.83939,4181.221375,6936.637448,-3604.98845,3868.634238,-6237.932781,-6811.919515,3261.806051,1694.397166,-10605.55156,-223.8749914,-2911.627781,-10942.77689,7514.064868,-75.29980733,-453.589935
30988.84359,3545.968556,7256.926541,-4082.885786,3177.742277,-6342.086036,-7308.243511,2481.921112,1948.565021,-10853.93693,-1076.163624,-2828.060026,-10909.04815,7172.79173,-278.2539683,305.922649
30988.84779,2864.011211,7500.104295,-4544.842128,2453.951698,-6368.189849,-7769.817656,1674.409343,2192.226301,-11015.67384,-1917.982766,-2701.803781,-10795.00958,6750.682381,-489.8150411,1023.328052
30988.85199,2145.398252,7661.514346,-4988.768724,1704.147347,-6318.204269,-8187.936643,848.025678,2418.361756,-11089.71035,-2739.421269,-2538.19313,-10600.07638,6252.102058,-703.2634324,1690.700555
30988.8562,1400.558345,7737.676726,-5413.021214,935.3567205,-6195.214041,-8554.558721,11.56384216,2620.17558,-11076.28843,-3531.074652,-2343.135136,-10324.73174,5682.368916,-911.8198555,2301.01665
30988.86041,640.2042822,7726.258047,-5816.311078,154.7510738,-6003.303002,-8862.351474,-826.1585052,2791.182662,-10976.84373,-4284.04152,-2122.980194,-9970.494391,5047.688398,-1108.752188,2848.108688
30988.86463,-124.5918742,7626.104179,-6197.55481,-630.1872358,-5747.521285,-9104.71134,-1656.142798,2925.276047,-10793.9892,-4989.793106,-1884.462036,-9540.01265,4355.26384,-1287.443271,3326.552487
30988.86885,-882.7328861,7437.287295,-6555.945564,-1411.917407,-5433.763624,-9275.964403,-2469.506235,3016.895361,-10531.46422,-5640.459866,-1634.523013,-9036.985022,3613.078039,-1441.569355,3731.865859
30988.87307,-1623.187498,7161.111514,-6890.882275,-2182.842377,-5068.676289,-9371.434947,-3257.503535,3061.12208,-10194.07284,-6228.850485,-1380.200117,-8466.156643,2829.850451,-1565.206614,4060.494935
30988.87731,-2335.119867,6800.125346,-7201.922183,-2935.351116,-4659.56026,-9387.534879,-4011.592627,3053.785928,-9787.624366,-6748.513747,-1128.502135,-7833.303773,2014.966687,-1652.948475,4309.834768
30988.88154,-3008.081614,6358.093284,-7488.760068,-3661.928501,-4214.233111,-9321.84726,-4723.56658,2991.565639,-9318.830643,-7193.841965,-886.2642544,-7145.154504,1178.33033,-1700.027426,4478.265785
30988.88578,-3632.167823,5839.948096,-7751.190093,-4355.23354,-3740.890416,-9173.178619,-5385.647723,2872.068865,-8795.192762,-7560.131634,-660.0145833,-6409.307702,330.231044,-1702.418309,4565.153269
